run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.routingTable,typename,,,"""inet.networklayer.ipv4.Ipv4RoutingTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.routingTable,interfaceTableModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.interfaceTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.routingTable,routerId,,,"""auto""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.routingTable,netmaskRoutes,,,"""*""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.routingTable,forwarding,,,true,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.routingTable,multicastForwarding,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.routingTable,useAdminDist,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.routingTable,routingFile,,,"""""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.natTable,typename,,,"""inet.networklayer.ipv4.Ipv4NatTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.natTable,networkProtocolModule,,,"""^.ip""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.natTable,config,,,<config/> at content:1,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.up,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.up,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.up,forwardServiceRegistration,,,true,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.up,forwardProtocolRegistration,,,true,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,typename,,,"""inet.networklayer.ipv4.Igmpv2""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,interfaceTableModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.interfaceTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,routingTableModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.routingTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,crcMode,,,"""declared""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,crcMode,enum,"declared,computed",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,enabled,,,true,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,robustnessVariable,,,2,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,queryInterval,,,125s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,queryInterval,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,queryResponseInterval,,,10s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,queryResponseInterval,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,groupMembershipInterval,,,260s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,groupMembershipInterval,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,otherQuerierPresentInterval,,,255s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,otherQuerierPresentInterval,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,startupQueryInterval,,,31.25s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,startupQueryInterval,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,startupQueryCount,,,2,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,lastMemberQueryInterval,,,1s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,lastMemberQueryInterval,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,lastMemberQueryCount,,,2,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,unsolicitedReportInterval,,,10s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.igmp,unsolicitedReportInterval,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.icmp,typename,,,"""inet.networklayer.ipv4.Icmp""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.icmp,interfaceTableModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.interfaceTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.icmp,routingTableModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.routingTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.icmp,crcMode,,,"""declared""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.icmp,crcMode,enum,"declared,computed",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.icmp,crcMode,mutable,,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.icmp,quoteLength,,,8B,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.icmp,quoteLength,mutable,,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.icmp,quoteLength,unit,B,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.mp,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.mp,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.mp,forwardServiceRegistration,,,true,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.mp,forwardProtocolRegistration,,,true,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,typename,,,"""inet.networklayer.ipv4.Ipv4""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,interfaceTableModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.interfaceTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,routingTableModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.routingTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,arpModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.arp""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,icmpModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.icmp""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,crcMode,,,"""declared""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,crcMode,enum,"declared,computed",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,timeToLive,,,32,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,multicastTimeToLive,,,32,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,fragmentTimeout,,,60s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,fragmentTimeout,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,limitedBroadcast,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.ip,directBroadcastInterfaces,,,"""""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.arp,typename,,,"""inet.networklayer.arp.ipv4.Arp""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.arp,interfaceTableModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.interfaceTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.arp,routingTableModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.routingTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.arp,retryTimeout,,,1s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.arp,retryTimeout,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.arp,retryCount,,,3,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.arp,cacheTimeout,,,120s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.arp,cacheTimeout,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.arp,proxyArpInterfaces,,,"""*""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.lp,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.lp,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.lp,forwardServiceRegistration,,,true,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4.lp,forwardProtocolRegistration,,,true,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4,typename,,,"""inet.networklayer.ipv4.Ipv4NetworkLayer""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4,forwarding,,,true,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4,multicastForwarding,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4,interfaceTableModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.interfaceTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.ipv4,displayStringTextFormat,,,"""%i""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.udp,typename,,,"""inet.transportlayer.udp.Udp""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.udp,interfaceTableModule,,,"""MultiSeveralSatelliteSatUE_Standalone.gnbSat3.interfaceTable""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.udp,icmpModule,,,"""^.ipv4.icmp""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.udp,icmpv6Module,,,"""^.ipv6.icmpv6""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.udp,crcMode,,,"""declared""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.udp,crcMode,enum,"disabled,declared,computed",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.udp,defaultMulticastLoop,,,true,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,typename,,,"""inet.transportlayer.tcp.Tcp""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,crcMode,,,"""declared""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,crcMode,enum,"declared,computed",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,advertisedWindow,,,7504,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,delayedAcksEnabled,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,nagleEnabled,,,true,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,limitedTransmitEnabled,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,increasedIWEnabled,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,sackSupport,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,windowScalingSupport,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,windowScalingFactor,,,-1,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,timestampSupport,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,mss,,,536,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,msl,,,120s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,msl,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,tcpAlgorithmClass,,,"""TcpReno""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,tcpAlgorithmClass,enum,"TcpVegas,TcpWestwood,TcpNewReno,TcpReno,TcpTahoe,TcpNoCongestionControl",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,useDataNotification,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,dupthresh,,,3,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,initialSsthresh,,,4294967295,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,stopOperationExtraTime,,,0s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,stopOperationExtraTime,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,stopOperationTimeout,,,2s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,stopOperationTimeout,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,ecnWillingness,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.tcp,dctcpGamma,,,0.0625,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,typename,,,"""simu5g.x2.X2AppClient""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,localAddress,,,"""""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,localPort,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,connectAddress,,,"""gnbSat1%x2ppp0""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,connectPort,,,5001,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,connectPort,mutable,,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,startTime,,,0s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,startTime,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,numRequestsPerSession,,,1,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,numPacketsToReceive,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,requestLength,,,1452,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,thinkTime,,,0s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,thinkTime,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,waitToClose,,,0s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,waitToClose,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,reconnectInterval,,,0s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,reconnectInterval,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,inboundStreams,,,17,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,outboundStreams,,,1,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,echo,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,ordered,,,true,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,queueSize,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,prMethod,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,prValue,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,streamReset,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,streamRequestTime,,,0s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,streamRequestTime,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,streamResetType,,,5,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,streamToReset,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,stopTime,,,-1s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,stopTime,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,primaryTime,,,0s,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,primaryTime,unit,s,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,newPrimary,,,"""""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,streamRequestLengths,,,"""""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,streamRequestRatio,,,"""""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,streamPriorities,,,"""""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].client,finishEndsSimulation,,,false,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].server,typename,,,"""simu5g.x2.X2AppServer""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].server,localAddress,,,"""""",,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].server,localPort,,,5000,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,param,MultiSeveralSatelliteSatUE_Standalone.gnbSat3.x2App[0].server,echo,,,false,,,,,,,,,,
